ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,OFFENSE_ID,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
35638609,117070479,1,summer,1,N,5,20,M,2,2,R,,,20,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142130818,C,13,,,Highway/Road/Alley/Street/Sidewalk
33189286,111318105,1,spring,1,N,5,38,M,2,2,N,,,38,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136132253,C,13,,,Highway/Road/Alley/Street/Sidewalk
33189286,111318105,1,spring,1,N,5,38,M,2,2,N,,,38,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136132252,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184307,111317691,1,winter,1,N,5,21,M,1,1,R,,,21,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136125190,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184307,111317691,1,winter,1,N,5,21,M,1,1,R,,,21,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136130355,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638650,117070676,1,summer,1,N,5,37,M,2,2,R,,,37,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142131058,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811144,115748172,1,summer,1,N,5,15,M,2,2,R,H,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,140571987,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811144,115748172,1,summer,1,N,5,15,M,2,2,R,H,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,140571988,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056571,113401241,2,summer,1,N,5,18,M,2,2,R,,,18,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503316,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056571,113401241,2,summer,1,N,5,18,M,2,2,R,,,18,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503314,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056571,113401241,2,summer,1,N,5,18,M,2,2,R,,,18,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503315,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052606,113401241,1,spring,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503316,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052606,113401241,1,spring,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503314,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052606,113401241,1,spring,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503315,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056584,113401264,1,spring,1,N,5,46,M,2,2,R,,,46,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503346,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056584,113401264,1,spring,1,N,5,46,M,2,2,R,,,46,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503345,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255388,118892913,1,autumn,1,N,5,29,M,1,2,N,,,29,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144126090,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255199,118892207,1,autumn,1,N,5,28,M,1,1,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144125221,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255435,118893121,1,autumn,1,N,5,54,M,2,2,R,,,54,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144131335,C,13,,,Highway/Road/Alley/Street/Sidewalk
36553116,119780105,1,autumn,1,N,5,26,F,2,2,R,,,26,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145122399,C,13,,,Highway/Road/Alley/Street/Sidewalk
36553116,119780105,1,autumn,1,N,5,26,F,2,2,R,,,26,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145122400,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966696,118021244,2,summer,1,N,5,13,M,2,2,N,R,,13,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,143136547,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966695,118021244,1,summer,1,N,5,51,M,2,2,N,,,51,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,143136547,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966697,118021244,3,autumn,3,N,5,49,M,2,2,R,,,49,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,143136547,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052712,113389706,1,spring,1,N,5,32,M,1,2,R,,,32,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495325,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052737,113389770,1,spring,1,N,5,31,M,2,2,R,,,31,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495401,C,13,,,Highway/Road/Alley/Street/Sidewalk
31971389,107368356,1,winter,1,N,5,59,M,2,2,R,,,59,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,131752451,C,13,,,Highway/Road/Alley/Street/Sidewalk
34055956,113384121,1,spring,1,N,5,23,M,2,2,R,,,23,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138485795,C,13,,,Highway/Road/Alley/Street/Sidewalk
34055964,113384146,1,spring,1,N,5,28,M,1,1,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138485826,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056166,113384849,1,spring,1,N,5,28,F,2,2,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501659,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056166,113384849,1,spring,1,N,5,28,F,2,2,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501658,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052776,113389906,2,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495577,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052776,113389906,2,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495578,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052775,113389906,1,spring,1,N,5,16,M,2,3,R,R,,16,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495577,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052775,113389906,1,spring,1,N,5,16,M,2,3,R,R,,16,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495578,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052793,113389982,1,summer,1,N,5,15,M,1,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495674,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052793,113389982,1,summer,1,N,5,15,M,1,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495673,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052819,113390080,1,summer,1,N,5,29,M,2,2,R,,,29,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138495808,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184266,111310164,1,winter,3,N,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136130201,C,13,,,Highway/Road/Alley/Street/Sidewalk
37614523,122506273,1,winter,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,148246398,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638276,117069447,1,summer,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142129560,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638353,117069597,1,summer,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142129757,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638396,117069666,1,summer,3,N,5,40,M,2,2,N,,,40,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142129841,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638409,117069695,1,summer,3,N,5,56,M,2,2,R,,,56,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142129878,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564634,119775414,1,autumn,3,N,5,31,M,1,2,R,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117618,C,13,,,Highway/Road/Alley/Street/Sidewalk
36553098,119775248,1,autumn,3,N,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145122345,C,13,,,Highway/Road/Alley/Street/Sidewalk
36553098,119775248,1,autumn,3,N,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145122344,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093390,121201602,1,winter,3,N,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146747424,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093390,121201602,1,winter,3,N,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744797,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564549,119780069,1,summer,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117422,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564549,119780069,1,summer,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117424,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564551,119775276,1,autumn,3,N,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117428,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564551,119775276,1,autumn,3,N,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117429,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564615,119775388,1,autumn,3,N,5,36,M,1,2,R,,,36,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117579,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564691,119775608,1,autumn,3,N,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117852,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564711,119775687,1,autumn,3,N,5,31,M,2,2,N,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117952,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564711,119775687,1,autumn,3,N,5,31,M,2,2,N,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,145117951,C,13,,,Highway/Road/Alley/Street/Sidewalk
34820454,115745674,1,summer,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,140568610,C,13,,,Highway/Road/Alley/Street/Sidewalk
34820454,115745674,1,summer,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,140568609,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255162,118892133,1,autumn,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144125130,C,13,,,Highway/Road/Alley/Street/Sidewalk
31981024,107364753,1,winter,3,N,5,28,F,2,2,R,,,28,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,131757025,C,13,,,Highway/Road/Alley/Street/Sidewalk
31981025,107364753,2,winter,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,131757025,C,13,,,Highway/Road/Alley/Street/Sidewalk
35958033,118007531,1,summer,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,143125890,C,13,,,Highway/Road/Alley/Street/Sidewalk
35963568,118007547,1,summer,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,143125915,C,13,,,Highway/Road/Alley/Street/Sidewalk
35638169,117069282,1,summer,3,N,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,142129323,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184235,111310126,1,winter,3,N,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136125045,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184243,111310130,1,winter,3,N,5,47,F,2,2,R,,,47,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136131520,C,13,,,Highway/Road/Alley/Street/Sidewalk
33184243,111310130,1,winter,3,N,5,47,F,2,2,R,,,47,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,136131519,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056080,113384547,2,spring,3,N,5,22,M,1,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501309,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056079,113384547,1,spring,3,N,5,26,M,1,2,R,,,26,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501309,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056180,113384889,1,spring,3,N,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501714,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056180,113384889,1,spring,3,N,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501713,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056180,113384889,1,spring,3,N,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138501715,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056550,113401221,1,spring,3,N,5,31,F,2,2,R,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,138503290,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098272,121193652,1,winter,3,N,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744851,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098272,121193652,1,winter,3,N,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744850,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098273,121193652,2,winter,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744851,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098273,121193652,2,winter,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744850,C,13,,,Highway/Road/Alley/Street/Sidewalk
37102543,121193659,1,autumn,3,N,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146755975,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093367,121201547,4,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744725,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093367,121201547,4,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744723,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093366,121201547,3,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744725,C,13,,,Highway/Road/Alley/Street/Sidewalk
37093366,121201547,3,summer,3,N,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,146744723,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098210,121201547,1,spring,1,N,5,19,M,2,2,R,,,19,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,146744725,C,13,,,Highway/Road/Alley/Street/Sidewalk
37098210,121201547,1,spring,1,N,5,19,M,2,2,R,,,19,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,146744723,C,13,,,Highway/Road/Alley/Street/Sidewalk
37102530,121201547,2,spring,1,N,5,17,F,2,2,R,R,,17,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,146744725,C,13,,,Highway/Road/Alley/Street/Sidewalk
37102530,121201547,2,spring,1,N,5,17,F,2,2,R,R,,17,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,146744723,C,13,,,Highway/Road/Alley/Street/Sidewalk
31981017,107372596,1,winter,2,N,5,25,M,1,1,N,,,25,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131757009,C,13,,,Highway/Road/Alley/Street/Sidewalk
31981017,107372596,1,winter,2,N,5,25,M,1,1,N,,,25,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131757010,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255336,118892710,1,autumn,2,N,5,27,F,1,2,R,,,27,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125850,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255421,118893069,1,autumn,2,N,5,48,M,2,2,R,,,48,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144131274,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052625,113389355,1,spring,2,N,5,24,F,4,3,R,,,24,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138494916,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966818,118021651,1,summer,2,N,5,38,F,1,2,N,,,38,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137057,C,13,,,Highway/Road/Alley/Street/Sidewalk
33182465,111317999,1,winter,2,N,5,31,M,1,2,N,,,31,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136130746,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056025,113384346,1,spring,2,N,5,52,F,1,2,N,,,52,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138486066,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056025,113384346,1,spring,2,N,5,52,F,1,2,N,,,52,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138486067,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056111,113384674,1,spring,2,N,5,57,M,2,2,N,,,57,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501457,C,13,,,Highway/Road/Alley/Street/Sidewalk
34056450,113385872,1,spring,2,N,5,37,M,1,2,N,,,37,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502889,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052853,113390224,1,summer,2,N,5,37,M,1,2,R,,,37,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138495977,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052865,113390262,1,summer,2,N,5,45,F,1,2,R,,,45,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138496025,C,13,,,Highway/Road/Alley/Street/Sidewalk
31975217,107368317,1,winter,1,N,5,52,M,2,2,N,,,52,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131752404,C,13,,,Highway/Road/Alley/Street/Sidewalk
31975217,107368317,1,winter,1,N,5,52,M,2,2,N,,,52,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131752405,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811080,115747935,1,summer,1,N,5,25,M,2,2,R,,,25,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140571703,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811136,115748139,1,summer,1,N,5,37,M,2,2,R,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140571944,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811229,115748473,1,summer,1,N,5,34,M,1,2,R,,,34,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572332,C,13,,,Highway/Road/Alley/Street/Sidewalk
34811263,115748636,1,summer,1,N,5,42,M,1,2,R,,,42,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572537,C,13,,,Highway/Road/Alley/Street/Sidewalk
35963594,118011540,1,summer,1,N,5,22,M,2,2,R,,,22,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143135615,C,13,,,Highway/Road/Alley/Street/Sidewalk
35963658,118011685,1,summer,1,N,5,33,M,1,2,R,,,33,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143135803,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564553,119775282,1,autumn,1,N,5,23,M,2,2,R,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117436,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564553,119775282,1,autumn,1,N,5,23,M,2,2,R,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117437,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564708,119775663,1,autumn,1,N,5,44,M,2,2,R,,,44,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117922,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564708,119775663,1,autumn,1,N,5,44,M,2,2,R,,,44,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117921,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564731,119775762,1,autumn,1,N,5,32,M,1,2,N,,,32,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145118044,C,13,,,Highway/Road/Alley/Street/Sidewalk
36564737,119775772,1,autumn,1,N,5,25,M,1,2,N,,,25,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145118057,C,13,,,Highway/Road/Alley/Street/Sidewalk
31971416,107364910,1,winter,1,N,5,37,M,2,2,R,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131757203,C,13,,,Highway/Road/Alley/Street/Sidewalk
33182479,111310527,1,winter,1,N,5,38,F,2,2,R,,,38,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132172,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255368,118892800,1,autumn,1,N,5,48,M,2,2,R,,,48,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125960,C,13,,,Highway/Road/Alley/Street/Sidewalk
36255392,118892941,1,autumn,1,N,5,28,F,1,2,N,,,28,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144126125,C,13,,,Highway/Road/Alley/Street/Sidewalk
34052623,113389352,1,spring,1,N,5,37,M,1,2,N,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138494913,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966780,118021484,1,summer,1,N,5,23,M,1,1,N,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143136852,C,13,,,Highway/Road/Alley/Street/Sidewalk
35966835,118021680,1,summer,1,N,5,38,M,1,1,R,,,38,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137090,C,13,,,Highway/Road/Alley/Street/Sidewalk
